FECHA;ESTACION;PROVINCIA;ALTITUD;TEMP_MEDIA;PREC;TEMP_MIN;HORA_TEMP_MIN;TEMP_MAX;HORA_TEMP_MAX;DIR_VIENTO;VELOCMED_VIENTO;RACHA;HORA_RACHA;SOL;PRES_MAX;HORA_PRES_MAX;PRES_MIN;HORA_PRES_MIN
01/01/2018;MADRID, RETIRO;MADRID;667;7,6;0;3,6;08:00;11,6;13:50;27;3,1;10;00:10;0;954,3;11;950,7;16
02/01/2018;MADRID, RETIRO;MADRID;667;10,4;0;7,5;04:10;13,4;13:30;29;2,5;11,4;02:50;0;954,3;Varias;952,2;Varias
03/01/2018;MADRID, RETIRO;MADRID;667;10,6;0;7,6;02:15;13,5;14:10;22;1,7;8,6;03:40;0;955,4;11;952,3;24
04/01/2018;MADRID, RETIRO;MADRID;667;10,8;0;7,8;Varias;13,7;13:20;99;2,2;7,8;Varias;0;953,3;00;943,7;24
05/01/2018;MADRID, RETIRO;MADRID;667;8,6;14,1;5,8;23:59;11,5;13:50;22;3,1;11,7;07:50;0;943,7;00;926,1;24
06/01/2018;MADRID, RETIRO;MADRID;667;4;20,6;2;23:59;6,1;00:00;3;2,5;10,8;09:50;0;926,1;00;920;14
07/01/2018;MADRID, RETIRO;MADRID;667;3,3;3,1;1,6;23:59;5;13:40;12;2,8;7,5;11:50;0;929,5;23;919,5;05
08/01/2018;MADRID, RETIRO;MADRID;667;3,8;0;0,7;23:50;7;13:50;4;1,4;7,2;05:10;0;937,8;24;929,3;00
09/01/2018;MADRID, RETIRO;MADRID;667;1,6;2,3;-1,4;05:20;4,7;15:15;19;1,4;4,7;16:50;0;941,6;10;937,2;01
10/01/2018;MADRID, RETIRO;MADRID;667;5,1;0,8;3,2;00:30;7;16:00;23;2,2;9,4;15:20;0;943;24;939,5;05
11/01/2018;MADRID, RETIRO;MADRID;667;5,8;0;2,9;08:10;8,8;14:40;30;3,3;12,8;11:40;0;946,6;24;942,6;05
12/01/2018;MADRID, RETIRO;MADRID;667;3,8;0;-0,3;07:40;7,9;16:10;28;1,7;6,4;00:20;0;947,8;10;944,3;24
13/01/2018;MADRID, RETIRO;MADRID;667;4;6;2,4;04:20;5,6;12:10;26;1,1;7,2;21:20;0;944,5;00;939;17
14/01/2018;MADRID, RETIRO;MADRID;667;4,6;0;2,5;02:20;6,7;14:50;3;1,7;6,1;20:50;0;944,4;24;939,8;06
15/01/2018;MADRID, RETIRO;MADRID;667;4,2;0;0;07:30;8,5;15:00;22;1,1;6,4;15:40;0;949,9;24;944,4;00
16/01/2018;MADRID, RETIRO;MADRID;667;7,2;0;2;07:30;12,5;16:30;26;1,1;6,4;22:10;0;951,2;Varias;947,8;18
17/01/2018;MADRID, RETIRO;MADRID;667;9;0;4,8;08:30;13,2;14:40;30;2,2;8,6;01:00;0;948,8;Varias;945,9;06
18/01/2018;MADRID, RETIRO;MADRID;667;7,8;0;2,7;08:00;12,8;16:10;3;1,4;5,3;08:50;0;948,4;00;943,1;24
19/01/2018;MADRID, RETIRO;MADRID;667;8,9;0;3;07:30;14,8;15:30;4;1,4;5,3;08:50;0;947,4;24;942;Varias
20/01/2018;MADRID, RETIRO;MADRID;667;7,9;0;3,8;07:30;12;15:40;28;1,9;7,8;12:40;0;949,6;24;947,2;Varias
21/01/2018;MADRID, RETIRO;MADRID;667;11;0;5,8;07:10;16,2;15:30;33;1,1;8,3;03:40;0;951,8;11;949,6;00
22/01/2018;MADRID, RETIRO;MADRID;667;9,7;0;5,3;07:40;14,1;15:50;99;0,6;5,8;Varias;0;951,2;00;948,9;Varias
23/01/2018;MADRID, RETIRO;MADRID;667;10;0;4,2;07:15;15,7;15:30;3;0,8;6,1;01:00;0;950,8;Varias;948,5;14
24/01/2018;MADRID, RETIRO;MADRID;667;9,1;0;4,7;07:45;13,5;16:00;4;1,4;5;03:50;0;950,1;00;946,5;Varias
25/01/2018;MADRID, RETIRO;MADRID;667;6,8;3,5;4,6;06:10;8,9;11:50;36;1,9;12,8;23:30;0;946,8;00;938,5;21
26/01/2018;MADRID, RETIRO;MADRID;667;5,9;0;2,6;08:00;9,2;16:10;19;3,9;13,9;21:00;0;948,9;24;939,5;00
27/01/2018;MADRID, RETIRO;MADRID;667;6,9;0;3,8;07:10;10;15:00;4;3,3;12,5;19:30;0;953,6;23;948,4;03
28/01/2018;MADRID, RETIRO;MADRID;667;8,4;0;3,5;02:10;13,4;14:15;4;4,7;15;07:20;0;958;23;952,3;05
29/01/2018;MADRID, RETIRO;MADRID;667;9,2;0;5,2;08:00;13,1;15:10;2;1,9;6,7;02:00;0;957,8;00;952,3;Varias
30/01/2018;MADRID, RETIRO;MADRID;667;8,2;0;4;05:30;12,5;16:30;3;1,4;5,6;01:50;0;953,4;00;947,5;17
31/01/2018;MADRID, RETIRO;MADRID;667;7,6;0;2,5;08:20;12,6;13:50;3;1,1;4,2;04:30;0;948,9;00;940,1;24
01/02/2018;MADRID, RETIRO;MADRID;667;6,6;0,1;2,3;07:40;10,8;13:40;34;2,8;13,3;17:30;0;940,1;00;929,5;17
02/02/2018;MADRID, RETIRO;MADRID;667;4,4;0;1,2;23:59;7,7;13:20;99;3,6;13,3;Varias;0;940,5;23;931;05
03/02/2018;MADRID, RETIRO;MADRID;667;5,2;2,3;0,2;02:30;10,3;14:30;28;3,1;11,1;16:30;0;942;10;935,1;24
04/02/2018;MADRID, RETIRO;MADRID;667;3,6;17,3;1,5;13:00;5,8;00:00;4;3,6;10,8;20:00;0;935,1;00;929,9;24
05/02/2018;MADRID, RETIRO;MADRID;667;1,8;14,1;0,8;11:40;2,8;06:00;6;3,9;9,4;06:10;0;930,9;24;927,5;14
06/02/2018;MADRID, RETIRO;MADRID;667;4,1;0;1,2;23:59;7;13:30;1;3,1;12,5;19:10;0;934,8;24;930;04
07/02/2018;MADRID, RETIRO;MADRID;667;3;0;-1,6;06:30;7,5;Varias;3;2,8;9,2;18:30;0;940,5;24;934,8;00
08/02/2018;MADRID, RETIRO;MADRID;667;3;0;-1;Varias;7;13:30;5;2,8;8,3;17:40;0;942,1;24;939,9;16
09/02/2018;MADRID, RETIRO;MADRID;667;3,3;0;-1,9;07:00;8,5;16:30;1;1,1;10;23:59;0;944,2;24;941,3;Varias
10/02/2018;MADRID, RETIRO;MADRID;667;5,7;0;2,3;08:00;9,1;13:10;2;2,2;10,8;03:00;0;944,8;Varias;942,2;16
11/02/2018;MADRID, RETIRO;MADRID;667;7,5;0,1;0,7;07:50;14,3;13:20;28;3,1;11,7;14:20;0;944,7;11;940,6;23
12/02/2018;MADRID, RETIRO;MADRID;667;6,8;0;2,5;23:30;11,1;00:00;34;1,7;9,7;17:30;0;943,4;Varias;940;Varias
13/02/2018;MADRID, RETIRO;MADRID;667;4,7;0;-0,8;07:10;10,2;13:15;26;3,6;13,6;18:00;0;943,4;00;940;15
14/02/2018;MADRID, RETIRO;MADRID;667;8,2;0;5,8;Varias;10,5;15:30;27;3,1;11,4;20:40;0;944,7;24;941;00
15/02/2018;MADRID, RETIRO;MADRID;667;8,4;0;6;04:10;10,9;16:10;25;1,4;7,2;00:00;0;948,5;12;944,7;00
16/02/2018;MADRID, RETIRO;MADRID;667;10,7;0;6,8;08:10;14,6;16:10;24;1,7;5;17:00;0;948;00;943,4;Varias
17/02/2018;MADRID, RETIRO;MADRID;667;10,7;0;6,7;Varias;14,7;13:30;5;1,4;10,6;21:40;0;946,8;23;943,8;14
18/02/2018;MADRID, RETIRO;MADRID;667;8;0;2,6;06:30;13,4;16:20;99;2,8;8,3;Varias;0;946,4;00;942,5;17
19/02/2018;MADRID, RETIRO;MADRID;667;10,8;0;6,5;07:30;15;13:30;3;2,2;10;20:50;0;943,1;00;940,3;14
20/02/2018;MADRID, RETIRO;MADRID;667;10,9;0;7,3;05:10;14,5;13:30;3;3,6;12,8;17:50;0;941,3;10;937,6;24
21/02/2018;MADRID, RETIRO;MADRID;667;7,6;0;3,2;23:59;12;13:50;2;4,2;13,9;09:20;0;937,6;00;931,6;16
22/02/2018;MADRID, RETIRO;MADRID;667;5,4;0;-0,5;06:30;11,3;13:30;5;2,8;10,3;21:20;0;933,8;Varias;929,5;17
23/02/2018;MADRID, RETIRO;MADRID;667;4,3;0;-1,3;07:30;9,9;16:40;10;1,4;11,1;13:50;0;930,8;00;927,7;15
24/02/2018;MADRID, RETIRO;MADRID;667;5,4;0;-0,3;Varias;11;16:30;17;1,4;5,8;15:50;0;931,6;24;928,4;00
25/02/2018;MADRID, RETIRO;MADRID;667;6,8;0;0;07:30;13,5;16:15;23;1,4;5,6;16:50;0;935,8;Varias;931,4;00
26/02/2018;MADRID, RETIRO;MADRID;667;8,8;0;1,7;07:15;16;15:50;8;1,1;10,3;23:30;0;935,1;00;925;20
27/02/2018;MADRID, RETIRO;MADRID;667;3,6;19,9;1,5;11:50;5,6;00:00;4;1,7;11,1;01:40;0;927,6;12;924,4;24
28/02/2018;MADRID, RETIRO;MADRID;667;7,8;19,2;3,6;01:40;12;15:30;21;1,9;14,2;15:00;0;924,4;00;915;Varias
01/03/2018;MADRID, RETIRO;MADRID;667;8,4;17,3;5,4;23:59;11,5;14:30;25;4,2;23,3;16:50;0;924,4;00;915;Varias
02/03/2018;MADRID, RETIRO;MADRID;667;6,4;15,3;4,2;03:30;8,5;23:50;22;1,9;13,1;23:59;0;924,4;00;915;Varias
03/03/2018;MADRID, RETIRO;MADRID;667;9,4;13,8;5,3;03:40;13,4;12:50;26;3,6;13,6;02:50;0;924,4;00;915;Varias
04/03/2018;MADRID, RETIRO;MADRID;667;9,2;4,9;5,4;Varias;13;13:20;17;2,5;10,6;21:00;0;924,4;00;915;Varias
05/03/2018;MADRID, RETIRO;MADRID;667;7,4;2,1;5,8;06:30;8,9;16:30;30;3,6;10,6;19:00;0;924,4;00;915;Varias
06/03/2018;MADRID, RETIRO;MADRID;667;7,4;1;4,2;Varias;10,7;16:20;28;3,1;11,9;16:20;0;924,4;00;915;Varias
07/03/2018;MADRID, RETIRO;MADRID;667;6,8;2,6;2,5;05:10;11;13:50;23;2,2;8,3;13:10;0;924,4;00;915;Varias
08/03/2018;MADRID, RETIRO;MADRID;667;7,7;1;4,5;05:40;10,9;15:50;17;1,7;5,8;01:10;0;924,4;00;915;Varias
09/03/2018;MADRID, RETIRO;MADRID;667;10,5;11,9;9,4;06:40;11,6;12:15;16;3,1;11,1;19:40;0;924,4;00;915;Varias
10/03/2018;MADRID, RETIRO;MADRID;667;9,7;23,7;7,5;23:59;11,9;07:20;23;2,8;11,9;23:20;0;924,4;00;915;Varias
11/03/2018;MADRID, RETIRO;MADRID;667;8,2;1,1;6;07:30;10,5;12:50;28;5;17,5;10:50;0;924,4;00;915;Varias
12/03/2018;MADRID, RETIRO;MADRID;667;9,8;1,5;6,5;06:50;13,2;15:10;23;3,9;13,3;00:10;0;924,4;00;915;Varias
13/03/2018;MADRID, RETIRO;MADRID;667;10,3;0,3;6,6;04:10;14;13:10;23;2,2;9,2;13:20;0;924,4;00;915;Varias
14/03/2018;MADRID, RETIRO;MADRID;667;9,8;22,9;6,6;22:40;13,1;16:20;20;3,1;13,1;16:10;0;924,4;00;915;Varias
15/03/2018;MADRID, RETIRO;MADRID;667;8,9;0,1;6,2;Varias;11,6;14:40;99;5;13,6;Varias;0;924,4;00;915;Varias
16/03/2018;MADRID, RETIRO;MADRID;667;8,2;3,2;4,6;06:30;11,7;13:30;36;3,3;10,8;17:00;0;924,4;00;915;Varias
17/03/2018;MADRID, RETIRO;MADRID;667;6,2;7,3;3;11:00;9,5;14:00;36;2,8;11,1;14:30;0;924,4;00;915;Varias
18/03/2018;MADRID, RETIRO;MADRID;667;8,4;0;4;06:30;12,8;13:20;88;3,3;10,3;12:30;0;924,4;00;915;Varias
19/03/2018;MADRID, RETIRO;MADRID;667;6,7;4,2;3,8;23:59;9,6;15:45;36;3,3;15,6;10:50;0;924,4;00;915;Varias
20/03/2018;MADRID, RETIRO;MADRID;667;6,3;;2,6;07:00;10;15:30;88;5,3;15,8;14:10;0;924,4;00;915;Varias
21/03/2018;MADRID, RETIRO;MADRID;667;7,3;0;2,4;02:00;12,2;14:10;36;4,2;13,6;15:00;0;924,4;00;915;Varias
22/03/2018;MADRID, RETIRO;MADRID;667;6,6;0;-0,3;06:30;13,5;16:20;36;2,2;6,4;12:40;0;924,4;00;915;Varias
23/03/2018;MADRID, RETIRO;MADRID;667;9,4;3,5;4,5;Varias;14,2;12:50;27;3,1;15,6;23:30;0;924,4;00;915;Varias
24/03/2018;MADRID, RETIRO;MADRID;667;7,6;0;4;04:50;11,3;16:10;31;6,1;20,3;12:50;0;924,4;00;915;Varias
25/03/2018;MADRID, RETIRO;MADRID;667;9,6;0;5,2;06:20;13,9;13:30;29;2,5;8,9;01:00;0;924,4;00;915;Varias
26/03/2018;MADRID, RETIRO;MADRID;667;9,6;0;3,6;06:30;15,5;14:00;33;1,9;6,1;18:10;0;924,4;00;915;Varias
27/03/2018;MADRID, RETIRO;MADRID;667;14,6;0;8,5;01:30;20,6;14:30;27;1,9;9,7;15:30;0;924,4;00;915;Varias
28/03/2018;MADRID, RETIRO;MADRID;667;15;0;9,2;06:30;20,8;14:20;26;3,3;12,2;17:30;0;924,4;00;915;Varias
29/03/2018;MADRID, RETIRO;MADRID;667;12,2;0,8;8,5;23:59;15,8;14:40;26;4,2;14,7;18:30;0;924,4;00;915;Varias
30/03/2018;MADRID, RETIRO;MADRID;667;7,8;2,2;4;23:59;11,7;15:30;25;4,2;17,5;18:20;0;924,4;00;915;Varias
31/03/2018;MADRID, RETIRO;MADRID;667;8,8;0;3,2;04:30;14,5;14:20;26;2,8;12,2;13:30;0;932,6;00;924,45;Varias
01/04/2018;MADRID, RETIRO;MADRID;667;11,4;0;5,4;06:10;17,5;15:10;12;1,4;7,5;14:10;0;940,8;00;933,9;24
02/04/2018;MADRID, RETIRO;MADRID;667;14,4;5,3;9,4;07:00;19,4;14:30;24;3,3;11,7;16:50;0;933,9;00;928,8;16
03/04/2018;MADRID, RETIRO;MADRID;667;12,3;0;8,4;23:50;16,2;14:40;22;4,4;15,3;15:00;0;932,3;24;930;17
04/04/2018;MADRID, RETIRO;MADRID;667;11,7;0;7,4;03:10;16;15:50;25;4,7;15,3;16:30;0;942,1;24;932,3;00
05/04/2018;MADRID, RETIRO;MADRID;667;12,3;0;6;06:10;18,6;14:40;5;1,1;5,8;22:30;0;943;10;936,9;24
06/04/2018;MADRID, RETIRO;MADRID;667;13,6;7,4;9,8;07:00;17,5;15:30;6;0,8;10;07:40;0;936,9;00;929;19
07/04/2018;MADRID, RETIRO;MADRID;667;9,4;4,1;7,4;23:59;11,4;00:20;6;0,8;10;07:40;0;931,2;21;928,7;15
08/04/2018;MADRID, RETIRO;MADRID;667;10,4;2,5;5,2;Varias;15,5;14:30;6;0,8;10;07:40;0;931,4;Varias;929,5;Varias
09/04/2018;MADRID, RETIRO;MADRID;667;6,8;2,7;4,7;04:50;9;00:00;6;0,8;10;07:40;0;931,2;23;928,7;02
10/04/2018;MADRID, RETIRO;MADRID;667;5,4;17,6;3,1;18:50;7,6;01:50;6;0,8;10;07:40;0;930,4;00;917,6;17
11/04/2018;MADRID, RETIRO;MADRID;667;7;0;3,1;03:00;11;Varias;6;0,8;10;07:40;0;926,7;24;920;02
12/04/2018;MADRID, RETIRO;MADRID;667;8,4;7,4;5,3;06:40;11,4;12:00;6;0,8;10;07:40;0;938,5;10;924,5;18
13/04/2018;MADRID, RETIRO;MADRID;667;9,8;4,8;5,2;04:10;14,3;14:20;6;0,8;10;07:40;0;935,4;24;924,6;00
14/04/2018;MADRID, RETIRO;MADRID;667;10,8;0,2;5,2;Varias;16,5;16:00;6;0,8;10;07:40;0;939,5;24;935,4;00
15/04/2018;MADRID, RETIRO;MADRID;667;13,3;14,3;8,6;23:59;18;12:40;6;0,8;10;07:40;0;940,6;07;934,7;23
16/04/2018;MADRID, RETIRO;MADRID;667;12,3;0;7;03:00;17,6;15:50;6;0,8;10;07:40;0;944,7;24;936,4;01
17/04/2018;MADRID, RETIRO;MADRID;667;14,6;0;7,6;04:20;21,6;Varias;6;1,35;10;07:40;0;947,2;11;944,7;00
18/04/2018;MADRID, RETIRO;MADRID;667;18,4;0;12,2;05:50;24,7;16:15;10,5;1,9;9,6;07:40;0;947;09;944,5;Varias
19/04/2018;MADRID, RETIRO;MADRID;667;18,1;0;12,2;04:30;24;14:50;15;2,8;9,2;21:00;0;946,8;02;942,6;18
20/04/2018;MADRID, RETIRO;MADRID;667;17,4;0;12,3;05:30;22,5;14:40;16;3,3;12,2;14:50;0;944,3;03;940,8;17
21/04/2018;MADRID, RETIRO;MADRID;667;15,7;0;11,6;06:50;19,8;15:30;3;2,5;9,2;12:30;0;943,1;00;939,5;19
22/04/2018;MADRID, RETIRO;MADRID;667;18;;13;02:20;22,9;14:10;10;1,9;7,8;15:30;0;941,2;00;937;16
23/04/2018;MADRID, RETIRO;MADRID;667;19,4;0;14,4;07:00;24,3;15:40;8;2,5;9,2;12:00;0;942;08;940,5;17
24/04/2018;MADRID, RETIRO;MADRID;667;20,5;0;14,6;05:30;26,4;15:20;10;1,4;7,8;15:10;0;941,4;04;939,1;18
25/04/2018;MADRID, RETIRO;MADRID;667;20,8;0;13,1;04:50;28,5;Varias;4;2,2;10,8;17:50;0;941,6;24;937,2;Varias
26/04/2018;MADRID, RETIRO;MADRID;667;20,2;0;14;05:30;26,5;14:20;22;2,5;8,3;16:40;0;941,6;00;937,1;19
27/04/2018;MADRID, RETIRO;MADRID;667;19,4;0;14,3;05:50;24,4;13:50;26;2,5;10,3;21:20;0;937,2;00;933,9;21
28/04/2018;MADRID, RETIRO;MADRID;667;14,4;6,2;10,2;23:59;18,7;13:30;22;3,6;11,9;15:40;0;935,1;07;930,1;24
29/04/2018;MADRID, RETIRO;MADRID;667;8,3;3,8;4;06:30;12,6;14:10;24;4,4;14,4;13:40;0;937;24;928,3;04
30/04/2018;MADRID, RETIRO;MADRID;667;8,2;2,5;4;06:00;12,5;11:50;31;0,8;7,8;12:00;0;938,2;24;936,2;16
01/05/2018;MADRID, RETIRO;MADRID;667;10,7;0;5,5;05:00;15,9;15:50;8;0,8;6,7;08:20;0;938,9;11;936,2;18
02/05/2018;MADRID, RETIRO;MADRID;667;12,1;0;6,4;05:30;17,8;13:30;26;1,4;8,3;11:30;0;938,5;24;936,4;05
03/05/2018;MADRID, RETIRO;MADRID;667;14,4;0;9,3;04:20;19,4;14:30;2;1,9;11,4;21:20;0;938,5;00;935,7;15
04/05/2018;MADRID, RETIRO;MADRID;667;14;0;7,5;05:30;20,5;16:00;4;2,2;11,1;07:00;0;938,8;24;936,3;Varias
05/05/2018;MADRID, RETIRO;MADRID;667;17,1;;9,9;05:50;24,3;14:40;12;1,7;13,3;21:00;0;940,9;24;937,2;Varias
06/05/2018;MADRID, RETIRO;MADRID;667;18,4;1,5;12,8;04:50;24;14:50;8;1,7;12,8;21:00;0;942,1;09;937,6;18
07/05/2018;MADRID, RETIRO;MADRID;667;17,6;13,5;12,4;Varias;22,7;15:15;9;1,4;16,7;19:00;0;940,6;10;936,4;17
08/05/2018;MADRID, RETIRO;MADRID;667;18,8;0,2;12,5;05:30;25,2;13:40;8;1,1;7,8;14:40;0;937,1;10;933,9;17
09/05/2018;MADRID, RETIRO;MADRID;667;19,1;0;13,2;05:30;25;13:50;31;1,9;7,8;19:10;0;935,6;00;933,2;17
10/05/2018;MADRID, RETIRO;MADRID;667;18,7;0;13,5;06:20;23,9;14:10;3;2,5;10,3;07:10;0;939,5;24;934,8;00
11/05/2018;MADRID, RETIRO;MADRID;667;19,2;0;13,3;06:00;25,1;14:50;26;2,2;8,6;20:00;0;941,2;10;938;18
12/05/2018;MADRID, RETIRO;MADRID;667;15,4;0;10,5;23:50;20,2;12:40;31;3,1;11,1;17:20;0;941,4;24;937,4;15
13/05/2018;MADRID, RETIRO;MADRID;667;11,8;0;6;05:20;17,5;16:30;26;2,5;10,3;15:30;0;943,9;10;941,4;00
14/05/2018;MADRID, RETIRO;MADRID;667;14,9;0;10,4;05:50;19,4;15:10;7;1,7;10;23:10;0;943,7;00;940,2;19
15/05/2018;MADRID, RETIRO;MADRID;667;15,8;0;8;04:40;23,5;15:40;4;1,9;12,2;22:10;0;942,1;08;938;19
16/05/2018;MADRID, RETIRO;MADRID;667;18,4;0;11,8;05:20;25;14:30;4;2,2;11,4;00:00;0;940;Varias;936,1;Varias
17/05/2018;MADRID, RETIRO;MADRID;667;20;;14,8;04:30;25,3;14:40;1;1,1;9,4;22:40;0;938,6;11;935,4;Varias
18/05/2018;MADRID, RETIRO;MADRID;667;18,7;0,7;14,2;Varias;23,2;12:10;19;0,8;9,7;14:40;0;940,2;23;937,2;Varias
19/05/2018;MADRID, RETIRO;MADRID;667;19,5;0,1;13,6;04:30;25,4;12:50;4;0,6;11,1;23:59;0;941,1;09;937,3;20
20/05/2018;MADRID, RETIRO;MADRID;667;17,9;0;13,3;04:40;22,5;15:20;3;1,1;12,8;00:30;0;939,6;00;934,4;18
21/05/2018;MADRID, RETIRO;MADRID;667;19;5,6;13,6;04:10;24,3;14:50;3;0,8;9,4;19:00;0;936,8;24;933,4;16
22/05/2018;MADRID, RETIRO;MADRID;667;18,6;0,1;12,6;04:50;24,6;12:30;33;0;6,1;13:20;0;939;24;936,2;04
23/05/2018;MADRID, RETIRO;MADRID;667;20,8;0,3;15,3;05:10;26,3;15:40;23;1,4;15,3;Varias;0;940,1;Varias;937,3;17
24/05/2018;MADRID, RETIRO;MADRID;667;21,7;28,9;15,7;05:15;27,7;16:10;23;1,4;15,3;Varias;0;939,4;09;933,5;18
25/05/2018;MADRID, RETIRO;MADRID;667;15,8;8,9;12;08:40;19,5;16:30;23;1,4;15,3;Varias;0;938,5;01;935,1;17
26/05/2018;MADRID, RETIRO;MADRID;667;16,9;0;11,8;01:50;22;14:00;23;1,4;15,3;Varias;0;937,4;22;936;04
27/05/2018;MADRID, RETIRO;MADRID;667;19,3;3,6;13,1;03:50;25,5;14:00;23;1,4;15,3;Varias;0;938,2;Varias;934,7;19
28/05/2018;MADRID, RETIRO;MADRID;667;15,5;13,8;13,2;23:59;17,8;14:30;23;1,4;15,3;Varias;0;938,4;22;935,4;15
29/05/2018;MADRID, RETIRO;MADRID;667;16,2;1;12,6;Varias;19,9;11:10;23;1,4;15,3;Varias;0;937,9;00;935,7;18
30/05/2018;MADRID, RETIRO;MADRID;667;14,8;0,2;11;05:15;18,6;18:00;23;1,4;15,3;Varias;0;939;24;936;05
31/05/2018;MADRID, RETIRO;MADRID;667;17,8;0;12,5;05:30;23,1;14:00;23;1,4;15,3;Varias;0;941,1;24;939;00
01/06/2018;MADRID, RETIRO;MADRID;667;18,7;2,3;13,6;05:10;23,8;13:10;23,5;1,65;13,5;Varias;0;941,7;08;937,9;19
02/06/2018;MADRID, RETIRO;MADRID;667;18,2;3,9;12,8;23:59;23,5;14:30;24;1,9;11,7;16:10;0;941,1;Varias;939,1;17
03/06/2018;MADRID, RETIRO;MADRID;667;17,8;0;11,7;04:40;23,8;13:50;26;2,2;10,8;15:40;0;940,2;00;936,3;Varias
04/06/2018;MADRID, RETIRO;MADRID;667;16,2;0;12,4;05:40;20;14:40;22;3,1;10;17:50;0;938;Varias;936;17
05/06/2018;MADRID, RETIRO;MADRID;667;15,9;2,4;12;04:20;19,8;13:20;28;1,7;8,3;17:40;0;936,9;00;935,1;17
06/06/2018;MADRID, RETIRO;MADRID;667;15;3,5;10,5;06:10;19,6;16:30;32;1,7;8,6;14:00;0;940,2;22;935,4;03
07/06/2018;MADRID, RETIRO;MADRID;667;17,7;2,8;12;04:40;23,4;13:30;26;2,5;8,9;16:00;0;940,8;10;938,8;23
08/06/2018;MADRID, RETIRO;MADRID;667;15,4;2,8;12,2;00:00;18,6;Varias;23;2,2;8,9;18:00;0;939;00;931,1;17
09/06/2018;MADRID, RETIRO;MADRID;667;16,2;0,5;11,7;05:10;20,7;12:00;26;1,9;10;17:00;0;937,9;Varias;936;Varias
10/06/2018;MADRID, RETIRO;MADRID;667;15,3;0;11,2;03:40;19,4;16:30;23;1,9;8,6;13:30;0;937,9;00;934,8;19
11/06/2018;MADRID, RETIRO;MADRID;667;16,8;;12,5;05:20;21;15:50;26;2,5;8,3;16:00;0;938;24;936,2;17
12/06/2018;MADRID, RETIRO;MADRID;667;18,6;0;13;05:10;24,3;13:30;3;1,9;8,1;17:00;0;941,5;22;937,5;02
13/06/2018;MADRID, RETIRO;MADRID;667;19,6;0;13,7;05:00;25,5;13:30;99;2,5;8,9;Varias;0;942,4;Varias;939,4;17
14/06/2018;MADRID, RETIRO;MADRID;667;19,8;0;12,7;05:30;27;14:40;35;1,7;8,3;14:40;0;941,2;08;938,7;17
15/06/2018;MADRID, RETIRO;MADRID;667;23;0;15,3;05:20;30,7;14:10;10;1,4;9,4;22:30;0;940,9;09;937,1;Varias
16/06/2018;MADRID, RETIRO;MADRID;667;24,6;0;18;04:30;31,1;15:00;5;1,9;8,9;23:20;0;941,1;24;938,5;18
17/06/2018;MADRID, RETIRO;MADRID;667;25,1;0;17,9;04:50;32,3;14:45;3;3,1;10;18:30;0;946,2;23;941,1;00
18/06/2018;MADRID, RETIRO;MADRID;667;24,8;0;17,6;05:00;32,1;15:20;6;2,5;10,3;23:50;0;945,9;10;942,1;19
19/06/2018;MADRID, RETIRO;MADRID;667;24,9;0;17,3;04:40;32,5;14:20;5;1,7;10,3;00:20;0;944;09;940,4;20
20/06/2018;MADRID, RETIRO;MADRID;667;26,6;0;20,2;05:20;33;14:30;13;1,7;8,9;23:30;0;943,1;07;939,1;18
21/06/2018;MADRID, RETIRO;MADRID;667;26,9;0;20,5;05:10;33,3;14:00;10;1,7;6,9;11:30;0;943;08;939,8;17
22/06/2018;MADRID, RETIRO;MADRID;667;27,7;0;21,6;04:50;33,8;14:40;6;1,7;8,3;21:30;0;942,4;Varias;938,7;Varias
23/06/2018;MADRID, RETIRO;MADRID;667;28,5;0;21,5;06:00;35,5;14:50;6;1,1;8,6;22:40;0;941,2;Varias;938,2;Varias
24/06/2018;MADRID, RETIRO;MADRID;667;29,3;0;22;05:50;36,6;15:10;4;1,1;7,8;22:40;0;940,5;07;937,3;19
25/06/2018;MADRID, RETIRO;MADRID;667;29,6;0;22,9;06:15;36,2;15:00;6;1,7;8,3;00:10;0;940,4;08;937,1;17
26/06/2018;MADRID, RETIRO;MADRID;667;29;0;23;06:00;35;14:40;25;1,9;8,1;17:40;0;940,5;Varias;937,8;17
27/06/2018;MADRID, RETIRO;MADRID;667;26,9;0;21,9;05:00;31,9;14:10;29;2,2;9,7;14:00;0;940,8;08;937,7;19
28/06/2018;MADRID, RETIRO;MADRID;667;26;0,1;20,9;06:20;31;11:30;23;2,2;7,8;13:40;0;938,2;00;932,5;19
29/06/2018;MADRID, RETIRO;MADRID;667;26;0;20,5;05:40;31,6;15:40;5;1,7;9,7;20:50;0;934,1;08;930,3;Varias
30/06/2018;MADRID, RETIRO;MADRID;667;24,4;0,7;20,2;07:00;28,7;14:30;16;2,8;9,7;14:20;0;934,1;23;931,8;16
01/07/2018;MADRID, RETIRO;MADRID;667;23,3;0;18,6;06:10;28;14:30;24;2,8;10,3;18:10;0;937,2;24;934;00
02/07/2018;MADRID, RETIRO;MADRID;667;22;0;16,5;05:30;27,5;14:40;25;2,5;8,9;13:00;0;940,8;21;936,3;01
03/07/2018;MADRID, RETIRO;MADRID;667;23,4;0;16,2;05:40;30,7;16:10;99;1,1;7,5;Varias;0;942;09;938,6;Varias
04/07/2018;MADRID, RETIRO;MADRID;667;23;0;18,5;05:45;27,5;Varias;23;2,5;12,5;12:00;0;942,2;24;937,6;04
